num_node,node_min_capacity,node_capacity,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,16,64,3,TwoChoices,765140,122780,12000,345928,2.8174622
12000,16,64,3,TwoChoices,778523,106597,11989,305250,2.863589
12000,16,64,3,TwoChoices,784727,110697,11986,316013,2.8547566
12000,16,64,3,TwoChoices,779546,152371,12000,415533,2.7271135
12000,16,64,3,TwoChoices,783584,127788,12000,359323,2.8118682
12000,16,64,3,TwoChoices,776408,166769,12000,446619,2.6780696
12000,16,64,3,TwoChoices,768950,129819,11999,362612,2.7932122
12000,16,64,3,TwoChoices,775486,138556,11999,382554,2.7610064
12000,16,64,3,TwoChoices,769938,128452,11998,361166,2.8116806
12000,16,64,3,TwoChoices,774902,169310,12000,451148,2.664627
12000,16,64,3,TwoChoices,771063,135905,11999,376747,2.772135
12000,16,64,3,TwoChoices,772258,116578,11995,331374,2.8425088
12000,16,64,3,TwoChoices,773830,166989,12000,447684,2.6809192
12000,16,64,3,TwoChoices,767970,142805,12000,393532,2.75573
12000,16,64,3,TwoChoices,774922,142665,12000,392809,2.7533662
12000,16,64,3,TwoChoices,778068,116649,11997,331177,2.8390899
12000,16,64,3,TwoChoices,773466,166413,12000,445213,2.67535
12000,16,64,3,TwoChoices,776038,114967,11992,326974,2.8440683
12000,16,64,3,TwoChoices,782658,163812,12000,439157,2.6808598
12000,16,64,3,TwoChoices,761989,157034,12000,426300,2.7146988
12000,16,64,3,TwoChoices,775301,147157,12000,403120,2.7393873
12000,16,64,3,TwoChoices,771022,117951,11997,333460,2.8271062
12000,16,64,3,TwoChoices,777966,148443,12000,406260,2.736808
12000,16,64,3,TwoChoices,780591,137872,11999,382938,2.7774892
12000,16,64,3,TwoChoices,763711,132022,12000,369033,2.7952387
12000,16,64,3,TwoChoices,772471,130350,12000,363042,2.7851324
12000,16,64,3,TwoChoices,773943,131075,11996,366714,2.7977417
12000,16,64,3,TwoChoices,769303,122630,11999,345182,2.814825
12000,16,64,3,TwoChoices,773609,138636,12000,385215,2.7786074
12000,16,64,3,TwoChoices,772822,146363,12000,402064,2.747033
12000,16,64,3,TwoChoices,775488,129005,11997,362316,2.8085423
12000,16,64,3,TwoChoices,774363,131883,12000,368958,2.797616
12000,16,64,3,TwoChoices,769886,124479,12000,349338,2.806401
12000,16,64,3,TwoChoices,765018,161011,12000,436199,2.7091255
12000,16,64,3,TwoChoices,772482,142968,12000,393882,2.755036
12000,16,64,3,TwoChoices,774646,126867,12000,357260,2.81602
12000,16,64,3,TwoChoices,772053,160686,12000,433848,2.6999738
12000,16,64,3,TwoChoices,765066,131741,12000,368138,2.7944071
12000,16,64,3,TwoChoices,785049,114863,11996,326283,2.8406274
12000,16,64,3,TwoChoices,773600,148041,12000,405498,2.7390926
12000,16,64,3,TwoChoices,779052,162503,12000,438018,2.6954455
12000,16,64,3,TwoChoices,769292,126271,12000,355135,2.8124826
12000,16,64,3,TwoChoices,779515,132007,12000,368231,2.789481
12000,16,64,3,TwoChoices,769887,125503,12000,352788,2.8109925
12000,16,64,3,TwoChoices,778661,120300,11993,340483,2.8302827
12000,16,64,3,TwoChoices,782680,120715,11998,340837,2.8234851
12000,16,64,3,TwoChoices,774113,162897,12000,439982,2.7009828
12000,16,64,3,TwoChoices,766798,106527,11992,304548,2.8588808
12000,16,64,3,TwoChoices,772794,97111,11986,280147,2.884812
12000,16,64,3,TwoChoices,775492,163184,12000,440269,2.6979911
12000,16,64,3,TwoChoices,781550,146080,12000,401327,2.7473097
12000,16,64,3,TwoChoices,774780,146730,12000,402765,2.7449398
12000,16,64,3,TwoChoices,781196,101815,11994,292756,2.875372
12000,16,64,3,TwoChoices,781391,143905,12000,396667,2.7564504
12000,16,64,3,TwoChoices,783406,123015,12000,346500,2.8167298
12000,16,64,3,TwoChoices,775887,133165,12000,370598,2.7829986
12000,16,64,3,TwoChoices,780442,172307,12000,458829,2.6628575
12000,16,64,3,TwoChoices,776815,124003,11996,348416,2.8097384
12000,16,64,3,TwoChoices,773404,125813,11997,353700,2.8113153
12000,16,64,3,TwoChoices,782961,146233,12000,403501,2.759302
12000,16,64,3,TwoChoices,775891,158402,12000,429350,2.7105088
12000,16,64,3,TwoChoices,770432,143283,12000,394673,2.7545
12000,16,64,3,TwoChoices,779404,140310,12000,387605,2.7624903
12000,16,64,3,TwoChoices,773215,141595,12000,389805,2.7529573
12000,16,64,3,TwoChoices,776132,144299,11999,396828,2.7500398
12000,16,64,3,TwoChoices,775204,85560,11961,248796,2.907854
12000,16,64,3,TwoChoices,771880,137923,12000,383018,2.7770422
12000,16,64,3,TwoChoices,780732,137231,11999,380888,2.7755244
12000,16,64,3,TwoChoices,777374,152373,12000,414581,2.7208297
12000,16,64,3,TwoChoices,768999,159262,12000,431284,2.7080157
12000,16,64,3,TwoChoices,777624,126158,11999,355204,2.8155487
12000,16,64,3,TwoChoices,765554,176717,12000,467621,2.6461575
12000,16,64,3,TwoChoices,783320,155861,11997,423250,2.7155607
12000,16,64,3,TwoChoices,772535,152478,11999,415871,2.7274165
12000,16,64,3,TwoChoices,776690,90909,11978,263662,2.900285
12000,16,64,3,TwoChoices,768437,160316,12000,432101,2.695308
12000,16,64,3,TwoChoices,767575,138078,12000,383028,2.7739973
12000,16,64,3,TwoChoices,778486,167289,12000,447176,2.6730747
12000,16,64,3,TwoChoices,784142,85389,11975,249160,2.9179401
12000,16,64,3,TwoChoices,782190,152147,11999,416758,2.7391798
12000,16,64,3,TwoChoices,773593,97376,11970,281108,2.8868303
12000,16,64,3,TwoChoices,772125,126409,12000,355094,2.809088
12000,16,64,3,TwoChoices,777482,137616,11999,381551,2.7725773
12000,16,64,3,TwoChoices,768485,158231,12000,430430,2.7202635
12000,16,64,3,TwoChoices,778391,129033,11996,360943,2.7972922
12000,16,64,3,TwoChoices,777135,128667,11998,359865,2.796871
12000,16,64,3,TwoChoices,776233,171755,12000,457388,2.6630259
12000,16,64,3,TwoChoices,778666,138504,11999,383869,2.7715373
12000,16,64,3,TwoChoices,776268,144196,12000,397679,2.757906
12000,16,64,3,TwoChoices,779400,139379,12000,386985,2.7764943
12000,16,64,3,TwoChoices,774013,160067,12000,432578,2.7024808
12000,16,64,3,TwoChoices,775584,148238,12000,406021,2.7389805
12000,16,64,3,TwoChoices,766007,161850,12000,437053,2.7003584
12000,16,64,3,TwoChoices,769330,119230,12000,337287,2.828877
12000,16,64,3,TwoChoices,773083,126765,11999,355780,2.8066106
12000,32,64,3,TwoChoices,774983,198388,12000,557096,2.8081133
12000,32,64,3,TwoChoices,782122,176393,12000,505797,2.8674438
12000,32,64,3,TwoChoices,776111,172958,12000,496762,2.872154
12000,32,64,3,TwoChoices,778032,205565,12000,573354,2.7891617
12000,32,64,3,TwoChoices,769426,202193,12000,564828,2.7935092
12000,32,64,3,TwoChoices,775859,183158,12000,521077,2.844959
12000,32,64,3,TwoChoices,776266,189699,12000,536054,2.8258135
12000,32,64,3,TwoChoices,769656,184638,12000,525679,2.847079
12000,32,64,3,TwoChoices,771650,163645,12000,472771,2.8890038
12000,32,64,3,TwoChoices,773056,181831,12000,518769,2.8530283
12000,32,64,3,TwoChoices,772382,211294,12000,585407,2.7705803
12000,32,64,3,TwoChoices,773932,190593,12000,539574,2.8310273
12000,32,64,3,TwoChoices,767477,185182,12000,526809,2.8448176
12000,32,64,3,TwoChoices,778020,196766,12000,554357,2.8173413
12000,32,64,3,TwoChoices,778855,192146,12000,541102,2.8160982
12000,32,64,3,TwoChoices,771434,170704,12000,492010,2.8822405
12000,32,64,3,TwoChoices,772064,203192,12000,568162,2.7961829
12000,32,64,3,TwoChoices,767507,215443,12000,592800,2.75154
12000,32,64,3,TwoChoices,775304,174315,12000,500474,2.8710897
12000,32,64,3,TwoChoices,769348,173147,12000,497056,2.8707168
12000,32,64,3,TwoChoices,768691,158076,12000,459955,2.909708
12000,32,64,3,TwoChoices,775263,204865,12000,569748,2.78109
12000,32,64,3,TwoChoices,771397,170682,12000,490056,2.8711638
12000,32,64,3,TwoChoices,772100,217384,12000,596342,2.7432654
12000,32,64,3,TwoChoices,771018,212588,12000,586613,2.7593892
12000,32,64,3,TwoChoices,774887,209011,12000,580320,2.7765045
12000,32,64,3,TwoChoices,772710,168372,12000,484341,2.8766124
12000,32,64,3,TwoChoices,778943,176487,12000,505218,2.8626359
12000,32,64,3,TwoChoices,778314,144896,12000,423659,2.9238834
12000,32,64,3,TwoChoices,768649,196171,12000,551861,2.813163
12000,32,64,3,TwoChoices,768618,163340,12000,471911,2.8891332
12000,32,64,3,TwoChoices,773776,172619,12000,495042,2.8678303
12000,32,64,3,TwoChoices,770846,202544,12000,566134,2.7951162
12000,32,64,3,TwoChoices,780251,151431,12000,440835,2.9111278
12000,32,64,3,TwoChoices,773814,180007,12000,514190,2.8565
12000,32,64,3,TwoChoices,774627,170186,12000,490034,2.8794026
12000,32,64,3,TwoChoices,773639,214145,12000,589790,2.7541618
12000,32,64,3,TwoChoices,772269,193601,12000,545967,2.8200629
12000,32,64,3,TwoChoices,771642,146347,12000,427693,2.9224582
12000,32,64,3,TwoChoices,769022,179725,12000,512143,2.8495924
12000,32,64,3,TwoChoices,775815,200604,12000,562790,2.8054774
12000,32,64,3,TwoChoices,775753,224067,12000,611082,2.7272289
12000,32,64,3,TwoChoices,775429,166863,12000,481597,2.886182
12000,32,64,3,TwoChoices,777636,210251,12000,582919,2.772491
12000,32,64,3,TwoChoices,774412,191208,12000,540339,2.8259225
12000,32,64,3,TwoChoices,774264,190890,12000,540252,2.8301744
12000,32,64,3,TwoChoices,772880,198782,12000,558219,2.808197
12000,32,64,3,TwoChoices,773112,204010,12000,567722,2.7828145
12000,32,64,3,TwoChoices,772462,87931,12000,262548,2.9858413
12000,32,64,3,TwoChoices,778077,198455,12000,556123,2.8022625
12000,32,64,3,TwoChoices,775827,180161,12000,515030,2.8587208
12000,32,64,3,TwoChoices,772427,223190,12000,607122,2.7202024
12000,32,64,3,TwoChoices,772116,123162,12000,363736,2.9533136
12000,32,64,3,TwoChoices,774376,190539,12000,539205,2.829893
12000,32,64,3,TwoChoices,771401,196695,12000,553743,2.8152368
12000,32,64,3,TwoChoices,773952,181164,12000,516212,2.8494182
12000,32,64,3,TwoChoices,772503,202207,12000,564849,2.7934196
12000,32,64,3,TwoChoices,774717,204299,12000,569865,2.7893674
12000,32,64,3,TwoChoices,772430,156079,12000,452738,2.9006977
12000,32,64,3,TwoChoices,776246,158543,12000,459152,2.8960724
12000,32,64,3,TwoChoices,770010,162002,12000,469187,2.8961804
12000,32,64,3,TwoChoices,775570,196308,12000,551431,2.8090093
12000,32,64,3,TwoChoices,771353,154642,12000,449716,2.9081104
12000,32,64,3,TwoChoices,775682,140727,12000,412679,2.9324791
12000,32,64,3,TwoChoices,773390,201279,12000,561868,2.7914884
12000,32,64,3,TwoChoices,777992,194881,12000,549625,2.8203108
12000,32,64,3,TwoChoices,774230,173285,12000,497572,2.8714085
12000,32,64,3,TwoChoices,773532,210950,12000,583449,2.7658165
12000,32,64,3,TwoChoices,771597,219444,12000,599971,2.7340505
12000,32,64,3,TwoChoices,775238,164862,12000,477208,2.8945906
12000,32,64,3,TwoChoices,775146,225849,12000,613146,2.7148492
12000,32,64,3,TwoChoices,779154,187677,12000,532998,2.839975
12000,32,64,3,TwoChoices,772555,180691,12000,516485,2.8583882
12000,32,64,3,TwoChoices,772791,165153,12000,476609,2.8858633
12000,32,64,3,TwoChoices,784625,220764,12000,604885,2.739962
12000,32,64,3,TwoChoices,775370,209556,12000,580781,2.7714834
12000,32,64,3,TwoChoices,779524,214778,12000,592927,2.7606506
12000,32,64,3,TwoChoices,773376,181755,12000,518137,2.8507442
12000,32,64,3,TwoChoices,768396,183590,12000,522056,2.8435972
12000,32,64,3,TwoChoices,766354,181289,12000,516943,2.8514857
12000,32,64,3,TwoChoices,770700,191225,12000,540944,2.8288352
12000,32,64,3,TwoChoices,771207,180654,12000,515837,2.8553865
12000,32,64,3,TwoChoices,773156,149696,12000,437252,2.920933
12000,32,64,3,TwoChoices,775456,205141,12000,571850,2.7875948
12000,32,64,3,TwoChoices,781410,162895,12000,470767,2.8900027
12000,32,64,3,TwoChoices,772646,191809,12000,541892,2.8251646
12000,32,64,3,TwoChoices,778753,206969,12000,575528,2.780745
12000,32,64,3,TwoChoices,775114,164476,12000,475434,2.890598
12000,32,64,3,TwoChoices,770774,217520,12000,597010,2.7446213
12000,32,64,3,TwoChoices,774028,197453,12000,555463,2.8131404
12000,32,64,3,TwoChoices,770413,173067,12000,497032,2.871905
12000,32,64,3,TwoChoices,779208,156969,12000,455311,2.9006429
12000,32,64,3,TwoChoices,775996,183464,12000,522410,2.8474796
12000,32,64,3,TwoChoices,773764,170042,12000,489806,2.8805
12000,32,64,3,TwoChoices,775924,162202,12000,470529,2.900883
12000,32,64,3,TwoChoices,777078,219958,12000,602795,2.7405005
12000,32,64,3,TwoChoices,771933,213309,12000,588146,2.7572489
12000,32,64,3,TwoChoices,773442,208717,12000,579917,2.7784848
12000,32,64,3,TwoChoices,775639,173877,12000,498239,2.865468
12000,32,64,3,TwoChoices,777385,193437,12000,544018,2.8123782
12000,48,64,3,TwoChoices,775247,257031,12000,718666,2.7960284
12000,48,64,3,TwoChoices,773574,250939,12000,709045,2.8255672
12000,48,64,3,TwoChoices,776546,240046,12000,689195,2.8710957
12000,48,64,3,TwoChoices,773341,257734,12000,718249,2.786784
12000,48,64,3,TwoChoices,773766,255823,12000,717501,2.8046775
12000,48,64,3,TwoChoices,774600,252424,12000,711409,2.8183098
12000,48,64,3,TwoChoices,774964,260349,12000,723941,2.7806559
12000,48,64,3,TwoChoices,773555,257462,12000,720157,2.797139
12000,48,64,3,TwoChoices,774216,257685,12000,720492,2.7960184
12000,48,64,3,TwoChoices,773122,242939,12000,693825,2.855964
12000,48,64,3,TwoChoices,773239,261718,12000,726372,2.7753994
12000,48,64,3,TwoChoices,777182,242195,12000,694336,2.866847
12000,48,64,3,TwoChoices,771503,245361,12000,698577,2.8471396
12000,48,64,3,TwoChoices,774340,218631,12000,641575,2.9345107
12000,48,64,3,TwoChoices,773689,238609,12000,685579,2.873232
12000,48,64,3,TwoChoices,773662,255814,12000,716019,2.7989829
12000,48,64,3,TwoChoices,775487,256041,12000,718760,2.8072066
12000,48,64,3,TwoChoices,771598,256930,12000,716774,2.7897637
12000,48,64,3,TwoChoices,773985,253147,12000,712352,2.8139856
12000,48,64,3,TwoChoices,775802,256109,12000,716942,2.7993627
12000,48,64,3,TwoChoices,771628,243717,12000,696009,2.8558083
12000,48,64,3,TwoChoices,773822,259777,12000,722903,2.782783
12000,48,64,3,TwoChoices,775763,246479,12000,701940,2.8478694
12000,48,64,3,TwoChoices,770688,250391,12000,706798,2.8227773
12000,48,64,3,TwoChoices,777851,238779,12000,687023,2.8772337
12000,48,64,3,TwoChoices,774687,253384,12000,712815,2.8131807
12000,48,64,3,TwoChoices,774809,223753,12000,653839,2.9221463
12000,48,64,3,TwoChoices,774486,246667,12000,700692,2.8406394
12000,48,64,3,TwoChoices,773290,223121,12000,651559,2.9202046
12000,48,64,3,TwoChoices,773681,220442,12000,646254,2.9316282
12000,48,64,3,TwoChoices,772534,237152,12000,683474,2.882008
12000,48,64,3,TwoChoices,776019,258953,12000,722776,2.7911475
12000,48,64,3,TwoChoices,774867,257119,12000,717655,2.7911396
12000,48,64,3,TwoChoices,773559,247786,12000,703877,2.8406649
12000,48,64,3,TwoChoices,774233,244089,12000,698375,2.861149
12000,48,64,3,TwoChoices,773084,240663,12000,689708,2.8658664
12000,48,64,3,TwoChoices,773080,253243,12000,712125,2.8120224
12000,48,64,3,TwoChoices,773638,250467,12000,707645,2.8253024
12000,48,64,3,TwoChoices,776334,252285,12000,711588,2.820572
12000,48,64,3,TwoChoices,771968,258221,12000,719603,2.7867718
12000,48,64,3,TwoChoices,772908,262461,12000,726494,2.7680075
12000,48,64,3,TwoChoices,774482,259321,12000,721748,2.7832224
12000,48,64,3,TwoChoices,776824,259867,12000,722229,2.7792256
12000,48,64,3,TwoChoices,771996,244974,12000,698939,2.853115
12000,48,64,3,TwoChoices,772380,258465,12000,720769,2.7886522
12000,48,64,3,TwoChoices,773945,257402,12000,718322,2.790662
12000,48,64,3,TwoChoices,776222,229152,12000,666663,2.909261
12000,48,64,3,TwoChoices,775541,257954,12000,719534,2.789389
12000,48,64,3,TwoChoices,773773,239588,12000,688583,2.8740296
12000,48,64,3,TwoChoices,776540,239138,12000,688813,2.8803997
12000,48,64,3,TwoChoices,774999,244292,12000,697227,2.854072
12000,48,64,3,TwoChoices,773948,253595,12000,713556,2.8137622
12000,48,64,3,TwoChoices,774284,257487,12000,717284,2.7857096
12000,48,64,3,TwoChoices,773498,254202,12000,713237,2.8057883
12000,48,64,3,TwoChoices,775540,240506,12000,690150,2.869575
12000,48,64,3,TwoChoices,775438,238251,12000,684742,2.8740363
12000,48,64,3,TwoChoices,772908,256481,12000,717883,2.7989714
12000,48,64,3,TwoChoices,774658,246370,12000,700486,2.8432276
12000,48,64,3,TwoChoices,774655,248026,12000,704384,2.8399603
12000,48,64,3,TwoChoices,772494,227763,12000,662181,2.9073248
12000,48,64,3,TwoChoices,776732,257161,12000,718402,2.7935884
12000,48,64,3,TwoChoices,774395,253618,12000,712909,2.8109558
12000,48,64,3,TwoChoices,774493,232476,12000,673680,2.8978474
12000,48,64,3,TwoChoices,772817,249359,12000,705505,2.8292742
12000,48,64,3,TwoChoices,773140,260997,12000,726296,2.7827752
12000,48,64,3,TwoChoices,771754,205371,12000,607356,2.95736
12000,48,64,3,TwoChoices,774802,248411,12000,704558,2.8362594
12000,48,64,3,TwoChoices,771795,249329,12000,706195,2.8323822
12000,48,64,3,TwoChoices,776721,255735,12000,717255,2.8046806
12000,48,64,3,TwoChoices,776158,236495,12000,682972,2.887892
12000,48,64,3,TwoChoices,777612,198686,12000,589259,2.9657803
12000,48,64,3,TwoChoices,772923,233374,12000,675280,2.8935528
12000,48,64,3,TwoChoices,776201,231955,12000,671639,2.8955574
12000,48,64,3,TwoChoices,770720,253630,12000,713960,2.8149667
12000,48,64,3,TwoChoices,772066,259333,12000,721813,2.7833443
12000,48,64,3,TwoChoices,773415,258795,12000,719883,2.7816727
12000,48,64,3,TwoChoices,770732,238266,12000,685515,2.8770995
12000,48,64,3,TwoChoices,773481,255350,12000,715688,2.8027728
12000,48,64,3,TwoChoices,776337,258596,12000,721386,2.7896254
12000,48,64,3,TwoChoices,772668,239665,12000,687347,2.867949
12000,48,64,3,TwoChoices,771852,255200,12000,715622,2.8041615
12000,48,64,3,TwoChoices,773372,248239,12000,703510,2.8340027
12000,48,64,3,TwoChoices,777405,233847,12000,675914,2.8904111
12000,48,64,3,TwoChoices,775345,253919,12000,712788,2.8071473
12000,48,64,3,TwoChoices,771710,232266,12000,673388,2.8992105
12000,48,64,3,TwoChoices,773608,249176,12000,706185,2.8340812
12000,48,64,3,TwoChoices,775743,261069,12000,724940,2.7768137
12000,48,64,3,TwoChoices,776464,240509,12000,689329,2.8661256
12000,48,64,3,TwoChoices,773387,235961,12000,681229,2.8870406
12000,48,64,3,TwoChoices,774455,258636,12000,721547,2.7898166
12000,48,64,3,TwoChoices,773365,253809,12000,714206,2.8139505
12000,48,64,3,TwoChoices,772161,260028,12000,722251,2.7775893
12000,48,64,3,TwoChoices,774113,258825,12000,721791,2.788722
12000,48,64,3,TwoChoices,776713,261488,12000,725784,2.775592
12000,48,64,3,TwoChoices,772601,256582,12000,716965,2.794292
12000,48,64,3,TwoChoices,776466,258824,12000,721351,2.7870328
12000,48,64,3,TwoChoices,770229,206570,12000,610490,2.9553661
12000,48,64,3,TwoChoices,772920,239772,12000,687433,2.8670278
12000,48,64,3,TwoChoices,774921,260196,12000,723364,2.7800734
12000,48,64,3,TwoChoices,775048,246842,12000,702102,2.8443377
12000,64,64,3,TwoChoices,768000,249167,12000,733701,2.9446154
12000,64,64,3,TwoChoices,768000,245421,12000,726087,2.9585366
12000,64,64,3,TwoChoices,768000,246635,12000,729202,2.956604
12000,64,64,3,TwoChoices,768000,248687,12000,732159,2.9440985
12000,64,64,3,TwoChoices,768000,244123,12000,724795,2.9689746
12000,64,64,3,TwoChoices,768000,251100,12000,735567,2.9293787
12000,64,64,3,TwoChoices,768000,246979,12000,731023,2.959859
12000,64,64,3,TwoChoices,768000,248085,12000,732141,2.95117
12000,64,64,3,TwoChoices,768000,246165,12000,729079,2.9617493
12000,64,64,3,TwoChoices,768000,247568,12000,730890,2.9522798
12000,64,64,3,TwoChoices,768000,244809,12000,724939,2.9612432
12000,64,64,3,TwoChoices,768000,245148,12000,726021,2.961562
12000,64,64,3,TwoChoices,768000,249657,12000,734105,2.9404542
12000,64,64,3,TwoChoices,768000,250741,12000,735574,2.933601
12000,64,64,3,TwoChoices,768000,243484,12000,723683,2.9721994
12000,64,64,3,TwoChoices,768000,244420,12000,724709,2.9650152
12000,64,64,3,TwoChoices,768000,248419,12000,730811,2.9418483
12000,64,64,3,TwoChoices,768000,247832,12000,732480,2.9555504
12000,64,64,3,TwoChoices,768000,247424,12000,731205,2.955271
12000,64,64,3,TwoChoices,768000,250110,12000,733710,2.9335492
12000,64,64,3,TwoChoices,768000,243846,12000,723748,2.9680536
12000,64,64,3,TwoChoices,768000,249355,12000,734141,2.94416
12000,64,64,3,TwoChoices,768000,242318,12000,720496,2.973349
12000,64,64,3,TwoChoices,768000,246888,12000,731066,2.9611242
12000,64,64,3,TwoChoices,768000,248103,12000,731035,2.946498
12000,64,64,3,TwoChoices,768000,245544,12000,727931,2.9645643
12000,64,64,3,TwoChoices,768000,246915,12000,729479,2.954373
12000,64,64,3,TwoChoices,768000,247125,12000,730067,2.9542418
12000,64,64,3,TwoChoices,768000,247070,12000,730601,2.9570608
12000,64,64,3,TwoChoices,768000,245505,12000,726483,2.9591372
12000,64,64,3,TwoChoices,768000,245438,12000,726836,2.9613833
12000,64,64,3,TwoChoices,768000,251014,12000,735716,2.930976
12000,64,64,3,TwoChoices,768000,245684,12000,727695,2.9619145
12000,64,64,3,TwoChoices,768000,250120,12000,735535,2.9407284
12000,64,64,3,TwoChoices,768000,246689,12000,728426,2.952811
12000,64,64,3,TwoChoices,768000,244814,12000,725644,2.9640625
12000,64,64,3,TwoChoices,768000,245757,12000,727266,2.959289
12000,64,64,3,TwoChoices,768000,245841,12000,727475,2.9591281
12000,64,64,3,TwoChoices,768000,251836,12000,737205,2.9273217
12000,64,64,3,TwoChoices,768000,247242,12000,729972,2.9524596
12000,64,64,3,TwoChoices,768000,243744,12000,723424,2.9679663
12000,64,64,3,TwoChoices,768000,249965,12000,734352,2.9378192
12000,64,64,3,TwoChoices,768000,249668,12000,735304,2.945127
12000,64,64,3,TwoChoices,768000,248838,12000,733316,2.9469614
12000,64,64,3,TwoChoices,768000,249250,12000,732953,2.940634
12000,64,64,3,TwoChoices,768000,247482,12000,730085,2.950053
12000,64,64,3,TwoChoices,768000,253055,12000,738817,2.9195907
12000,64,64,3,TwoChoices,768000,246923,12000,729002,2.9523454
12000,64,64,3,TwoChoices,768000,248277,12000,732768,2.9514132
12000,64,64,3,TwoChoices,768000,251033,12000,736052,2.9320927
12000,64,64,3,TwoChoices,768000,246827,12000,728496,2.9514437
12000,64,64,3,TwoChoices,768000,245464,12000,726619,2.9601855
12000,64,64,3,TwoChoices,768000,246268,12000,728419,2.9578304
12000,64,64,3,TwoChoices,768000,247139,12000,730669,2.9565103
12000,64,64,3,TwoChoices,768000,245924,12000,728528,2.9624112
12000,64,64,3,TwoChoices,768000,249555,12000,732639,2.9357817
12000,64,64,3,TwoChoices,768000,247644,12000,731909,2.9554884
12000,64,64,3,TwoChoices,768000,248675,12000,731722,2.9424832
12000,64,64,3,TwoChoices,768000,249647,12000,734240,2.9411128
12000,64,64,3,TwoChoices,768000,250350,12000,734937,2.9356382
12000,64,64,3,TwoChoices,768000,243601,12000,723685,2.9707801
12000,64,64,3,TwoChoices,768000,247099,12000,730441,2.9560661
12000,64,64,3,TwoChoices,768000,251048,12000,736206,2.9325309
12000,64,64,3,TwoChoices,768000,246949,12000,730387,2.957643
12000,64,64,3,TwoChoices,768000,244336,12000,724733,2.9661326
12000,64,64,3,TwoChoices,768000,251330,12000,737790,2.9355428
12000,64,64,3,TwoChoices,768000,249208,12000,733464,2.94318
12000,64,64,3,TwoChoices,768000,244236,12000,724283,2.9655046
12000,64,64,3,TwoChoices,768000,247911,12000,730830,2.947953
12000,64,64,3,TwoChoices,768000,250632,12000,735687,2.9353275
12000,64,64,3,TwoChoices,768000,248756,12000,733626,2.9491792
12000,64,64,3,TwoChoices,768000,252276,12000,738272,2.9264457
12000,64,64,3,TwoChoices,768000,243479,12000,723689,2.972285
12000,64,64,3,TwoChoices,768000,243239,12000,722871,2.971855
12000,64,64,3,TwoChoices,768000,248186,12000,731166,2.9460404
12000,64,64,3,TwoChoices,768000,247476,12000,730608,2.9522378
12000,64,64,3,TwoChoices,768000,248458,12000,732815,2.9494522
12000,64,64,3,TwoChoices,768000,240894,12000,717439,2.9782352
12000,64,64,3,TwoChoices,768000,247592,12000,729773,2.947482
12000,64,64,3,TwoChoices,768000,249958,12000,734036,2.9366374
12000,64,64,3,TwoChoices,768000,246697,12000,729114,2.9555042
12000,64,64,3,TwoChoices,768000,243469,12000,723130,2.9701111
12000,64,64,3,TwoChoices,768000,246574,12000,729059,2.9567554
12000,64,64,3,TwoChoices,768000,248887,12000,732922,2.9447982
12000,64,64,3,TwoChoices,768000,246162,12000,728448,2.959222
12000,64,64,3,TwoChoices,768000,247270,12000,730914,2.9559348
12000,64,64,3,TwoChoices,768000,250681,12000,735772,2.935093
12000,64,64,3,TwoChoices,768000,245202,12000,726136,2.9613788
12000,64,64,3,TwoChoices,768000,249439,12000,733960,2.942443
12000,64,64,3,TwoChoices,768000,253494,12000,740551,2.9213748
12000,64,64,3,TwoChoices,768000,246317,12000,728904,2.959211
12000,64,64,3,TwoChoices,768000,247308,12000,731799,2.9590592
12000,64,64,3,TwoChoices,768000,251053,12000,737156,2.9362564
12000,64,64,3,TwoChoices,768000,243428,12000,722944,2.9698474
12000,64,64,3,TwoChoices,768000,251083,12000,736335,2.9326358
12000,64,64,3,TwoChoices,768000,247417,12000,730900,2.954122
12000,64,64,3,TwoChoices,768000,251660,12000,735880,2.924104
12000,64,64,3,TwoChoices,768000,246281,12000,727954,2.9557862
12000,64,64,3,TwoChoices,768000,242964,12000,722817,2.9749963
12000,64,64,3,TwoChoices,768000,246792,12000,729257,2.9549458
